Estimator,parameters,best_params,Scaler,Sampler,Clusterer,Feature Selector,Interaction feature,0_precision,0_recall,0_f1-score,1_precision,1_recall,1_f1-score,macro_avg_precision,macro_avg_recall,macro_avg_f1-score,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1-score,accuracy,f2-score
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",StandardScaler,OverSampler,KMeans,passthrough,passthrough,0.9876543209876544,0.8938547486033519,0.93841642228739,0.5,0.9047619047619048,0.6440677966101696,0.7438271604938271,0.8993083266826283,0.7912421094487798,0.9364506172839506,0.895,0.9075098165912818,0.895,0.8011835469473944
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",StandardScaler,OverSampler,KMeans,passthrough,PolynomialFeatures,0.9814814814814816,0.888268156424581,0.9325513196480938,0.4736842105263157,0.8571428571428571,0.6101694915254237,0.7275828460038987,0.872705506783719,0.7713604055867587,0.9281627680311892,0.885,0.8987012276952134,0.885,0.7070877233459355
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",StandardScaler,OverSampler,KMeans,SelectKBest,passthrough,0.9877300613496932,0.8994413407821229,0.9415204678362572,0.5135135135135135,0.9047619047619048,0.6551724137931034,0.7506217874316033,0.9021016227720138,0.7983464408146803,0.9379373238268944,0.9,0.911453922161726,0.9,0.8037370801528031
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50,)}",StandardScaler,OverSampler,KMeans,SelectKBest,PolynomialFeatures,0.9801324503311258,0.8268156424581006,0.896969696969697,0.3673469387755102,0.8571428571428571,0.5142857142857143,0.6737396945533181,0.8419792498004788,0.7056277056277056,0.9157899716177864,0.83,0.8567878787878789,0.83,0.6939898766524153
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",StandardScaler,OverSampler,KMeans,SelectFpr,passthrough,0.9878048780487804,0.905027932960894,0.9446064139941692,0.5277777777777778,0.9047619047619048,0.6666666666666666,0.7577913279132791,0.9048949188613992,0.8056365403304179,0.9395020325203252,0.905,0.9154227405247812,0.905,0.7889099086567442
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",StandardScaler,OverSampler,KMeans,SelectFpr,PolynomialFeatures,0.9698795180722892,0.8994413407821229,0.9333333333333332,0.4705882352941176,0.7619047619047619,0.5818181818181817,0.7202338766832034,0.8306730513434424,0.7575757575757576,0.9174539333805812,0.885,0.8964242424242425,0.885,0.7301115082812344
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50,)}",StandardScaler,OverSampler,passthrough,passthrough,passthrough,0.9651162790697676,0.9273743016759776,0.945868945868946,0.5357142857142857,0.7142857142857143,0.6122448979591837,0.7504152823920266,0.8208300079808459,0.7790569219140648,0.9200290697674418,0.905,0.9108384208384208,0.905,0.7090259111681412
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100,)}",StandardScaler,OverSampler,passthrough,passthrough,PolynomialFeatures,0.9508196721311476,0.9720670391061452,0.9613259668508288,0.7058823529411765,0.5714285714285714,0.6315789473684211,0.828351012536162,0.7717478052673583,0.796452457109625,0.9251012536162004,0.93,0.926702529805176,0.93,0.6723247518610421
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100,)}",StandardScaler,OverSampler,passthrough,SelectKBest,passthrough,0.9763313609467456,0.9217877094972068,0.9482758620689654,0.5483870967741935,0.8095238095238095,0.6538461538461537,0.7623592288604695,0.8656557595105081,0.8010610079575595,0.9313972132086276,0.91,0.91736074270557,0.91,0.7275028089568839
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50,)}",StandardScaler,OverSampler,passthrough,SelectKBest,PolynomialFeatures,0.9741935483870968,0.8435754189944135,0.9041916167664672,0.3777777777777777,0.8095238095238095,0.5151515151515151,0.6759856630824372,0.8265496142591116,0.7096715659589912,0.9115698924731184,0.84,0.8633424060968972,0.84,0.746985399109218
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100,)}",StandardScaler,OverSampler,passthrough,SelectFpr,passthrough,0.9657142857142856,0.9441340782122905,0.9548022598870056,0.6,0.7142857142857143,0.6521739130434783,0.7828571428571429,0.8292098962490024,0.803488086465242,0.9273142857142856,0.92,0.9230262834684352,0.92,0.7433049731268455
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100,)}",StandardScaler,OverSampler,passthrough,SelectFpr,PolynomialFeatures,0.9502762430939228,0.9608938547486032,0.9555555555555556,0.631578947368421,0.5714285714285714,0.6,0.7909275952311718,0.7661612130885873,0.7777777777777778,0.916813027042745,0.92,0.9182222222222224,0.92,0.6863552889488783
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",StandardScaler,UnderSampler,KMeans,passthrough,passthrough,0.9874213836477987,0.8770949720670391,0.9289940828402368,0.4634146341463415,0.9047619047619048,0.6129032258064516,0.7254180088970701,0.890928438414472,0.7709486543233441,0.9324006749501456,0.88,0.8958045428516893,0.88,0.7660623706397177
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",StandardScaler,UnderSampler,KMeans,passthrough,PolynomialFeatures,0.9602272727272728,0.9441340782122905,0.952112676056338,0.5833333333333334,0.6666666666666666,0.6222222222222222,0.771780303030303,0.8054003724394785,0.7871674491392802,0.9206534090909092,0.915,0.9174741784037558,0.915,0.7149941124826971
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",StandardScaler,UnderSampler,KMeans,SelectKBest,passthrough,0.98125,0.8770949720670391,0.9262536873156344,0.45,0.8571428571428571,0.5901639344262294,0.715625,0.867118914604948,0.7582088108709318,0.9254687499999998,0.875,0.8909642632622469,0.875,0.7514761510528876
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50,)}",StandardScaler,UnderSampler,KMeans,SelectKBest,PolynomialFeatures,0.967948717948718,0.8435754189944135,0.9014925373134328,0.3636363636363636,0.7619047619047619,0.4923076923076923,0.6657925407925408,0.8027400904495876,0.6969001148105626,0.9044959207459208,0.835,0.85852812858783,0.835,0.6657711577741764
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",StandardScaler,UnderSampler,KMeans,SelectFpr,passthrough,0.9874213836477987,0.8770949720670391,0.9289940828402368,0.4634146341463415,0.9047619047619048,0.6129032258064516,0.7254180088970701,0.890928438414472,0.7709486543233441,0.9324006749501456,0.88,0.8958045428516893,0.88,0.7376745962461808
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",StandardScaler,UnderSampler,KMeans,SelectFpr,PolynomialFeatures,0.9685534591194968,0.8603351955307262,0.9112426035502958,0.3902439024390244,0.7619047619047619,0.5161290322580646,0.6793986807792607,0.8111199787177441,0.7136858179041803,0.9078309556680472,0.85,0.8697556785646116,0.85,0.678658869785419
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",StandardScaler,UnderSampler,passthrough,passthrough,passthrough,0.9743589743589745,0.8491620111731844,0.907462686567164,0.3863636363636363,0.8095238095238095,0.523076923076923,0.6803613053613053,0.8293429103484969,0.7152698048220436,0.912619463869464,0.845,0.8671021814006887,0.845,0.7309840409250983
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",StandardScaler,UnderSampler,passthrough,passthrough,PolynomialFeatures,0.9933333333333332,0.8324022346368715,0.905775075987842,0.4,0.9523809523809524,0.5633802816901408,0.6966666666666667,0.892391593508912,0.7345776788389913,0.9310333333333334,0.845,0.8698236225865833,0.845,0.7210964194260601
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100,)}",StandardScaler,UnderSampler,passthrough,SelectKBest,passthrough,0.9745222929936306,0.8547486033519553,0.9107142857142858,0.3953488372093023,0.8095238095238095,0.53125,0.6849355651014665,0.8321362064378824,0.7209821428571429,0.913709080136276,0.85,0.8708705357142859,0.85,0.7541061024045055
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",StandardScaler,UnderSampler,passthrough,SelectKBest,PolynomialFeatures,0.972972972972973,0.8044692737430168,0.8807339449541285,0.3269230769230769,0.8095238095238095,0.4657534246575343,0.649948024948025,0.8069965416334132,0.6732436848058314,0.905137733887734,0.805,0.8371609903229862,0.805,0.7200174954282863
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",StandardScaler,UnderSampler,passthrough,SelectFpr,passthrough,0.9627329192546584,0.8659217877094972,0.911764705882353,0.3846153846153846,0.7142857142857143,0.5,0.6736741519350216,0.7901037509976058,0.7058823529411765,0.9020305781175346,0.85,0.868529411764706,0.85,0.75787173538876
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",StandardScaler,UnderSampler,passthrough,SelectFpr,PolynomialFeatures,0.9673202614379084,0.8268156424581006,0.8915662650602411,0.3404255319148936,0.7619047619047619,0.4705882352941176,0.653872896676401,0.7943602021814312,0.6810772501771793,0.901496314837992,0.82,0.847363571934798,0.82,0.7195167001103073
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",StandardScaler,passtrough,KMeans,passthrough,passthrough,0.9510869565217392,0.9776536312849162,0.9641873278236917,0.75,0.5714285714285714,0.6486486486486486,0.8505434782608696,0.7745411013567438,0.8064179882361701,0.9299728260869564,0.935,0.931055766510312,0.935,0.6113994488411532
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",StandardScaler,passtrough,KMeans,passthrough,PolynomialFeatures,0.9365079365079364,0.988826815642458,0.9619565217391304,0.8181818181818182,0.4285714285714285,0.5625,0.8773448773448773,0.7086991221069433,0.7622282608695652,0.924083694083694,0.93,0.9200135869565216,0.93,0.5007518796992481
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",StandardScaler,passtrough,KMeans,SelectKBest,passthrough,0.9562841530054644,0.9776536312849162,0.9668508287292816,0.7647058823529411,0.6190476190476191,0.6842105263157895,0.8604950176792028,0.7983506251662676,0.8255306775225356,0.9361684345869494,0.94,0.9371735969758652,0.94,0.5700563369630974
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",StandardScaler,passtrough,KMeans,SelectKBest,PolynomialFeatures,0.93717277486911,1.0,0.9675675675675676,1.0,0.4285714285714285,0.6,0.968586387434555,0.7142857142857143,0.7837837837837838,0.9437696335078536,0.94,0.928972972972973,0.94,0.4912715612952471
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",StandardScaler,passtrough,KMeans,SelectFpr,passthrough,0.9567567567567568,0.988826815642458,0.9725274725274726,0.8666666666666667,0.6190476190476191,0.7222222222222222,0.9117117117117116,0.8039372173450385,0.8473748473748475,0.9472972972972972,0.95,0.9462454212454212,0.95,0.5800917420388167
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100,)}",StandardScaler,passtrough,KMeans,SelectFpr,PolynomialFeatures,0.9470899470899472,1.0,0.9728260869565218,1.0,0.5238095238095238,0.6875000000000001,0.9735449735449736,0.7619047619047619,0.830163043478261,0.9526455026455026,0.95,0.942866847826087,0.95,0.439071573342083
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",StandardScaler,passtrough,passthrough,passthrough,passthrough,0.9555555555555556,0.9608938547486032,0.958217270194986,0.65,0.6190476190476191,0.6341463414634146,0.8027777777777778,0.7899707368981113,0.7961818058292003,0.9234722222222222,0.925,0.924189822678171,0.925,0.6415750915750916
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",StandardScaler,passtrough,passthrough,passthrough,PolynomialFeatures,0.9508196721311476,0.9720670391061452,0.9613259668508288,0.7058823529411765,0.5714285714285714,0.6315789473684211,0.828351012536162,0.7717478052673583,0.796452457109625,0.9251012536162004,0.93,0.926702529805176,0.93,0.6317972350230414
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",StandardScaler,passtrough,passthrough,SelectKBest,passthrough,0.9447513812154696,0.9553072625698324,0.95,0.5789473684210527,0.5238095238095238,0.5500000000000002,0.7618493748182611,0.7395583931896781,0.7500000000000001,0.906341959872056,0.91,0.908,0.91,0.6768620268620269
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",StandardScaler,passtrough,passthrough,SelectKBest,PolynomialFeatures,0.956989247311828,0.994413407821229,0.9753424657534246,0.9285714285714286,0.6190476190476191,0.742857142857143,0.9427803379416284,0.806730513434424,0.8590998043052838,0.954005376344086,0.955,0.950931506849315,0.955,0.6132209689438007
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",StandardScaler,passtrough,passthrough,SelectFpr,passthrough,0.9505494505494504,0.9664804469273744,0.958448753462604,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.8086080586080586,0.7689545091779728,0.7869166844236096,0.9207417582417584,0.925,0.9224270189644151,0.925,0.6767399893254186
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",StandardScaler,passtrough,passthrough,SelectFpr,PolynomialFeatures,0.9505494505494504,0.9664804469273744,0.958448753462604,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.8086080586080586,0.7689545091779728,0.7869166844236096,0.9207417582417584,0.925,0.9224270189644151,0.925,0.6196749242223498
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100,)}",MinMaxScaler,OverSampler,KMeans,passthrough,passthrough,0.9345238095238096,0.8770949720670391,0.904899135446686,0.3125,0.4761904761904761,0.3773584905660377,0.6235119047619048,0.6766427241287576,0.6411288130063618,0.8692113095238095,0.835,0.8495073677342178,0.835,0.3833477651561078
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",MinMaxScaler,OverSampler,KMeans,passthrough,PolynomialFeatures,0.94,0.7877094972067039,0.8571428571428572,0.24,0.5714285714285714,0.3380281690140844,0.59,0.6795690343176377,0.5975855130784709,0.8664999999999999,0.765,0.8026358148893361,0.765,0.4870334535071231
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",MinMaxScaler,OverSampler,KMeans,SelectKBest,passthrough,0.950354609929078,0.7486033519553073,0.8375,0.2372881355932203,0.6666666666666666,0.35,0.5938213727611492,0.7076350093109869,0.59375,0.875482630123813,0.74,0.7863125,0.74,0.5347829303413523
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",MinMaxScaler,OverSampler,KMeans,SelectKBest,PolynomialFeatures,0.98,0.8212290502793296,0.8936170212765957,0.36,0.8571428571428571,0.5070422535211268,0.6699999999999999,0.8391859537110933,0.7003296373988612,0.9149,0.825,0.8530266706622714,0.825,0.7044843371738402
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",MinMaxScaler,OverSampler,KMeans,SelectFpr,passthrough,0.9483870967741936,0.8212290502793296,0.8802395209580837,0.2888888888888888,0.6190476190476191,0.3939393939393939,0.6186379928315412,0.7201383346634743,0.6370894574487388,0.8791397849462365,0.8,0.8291780076211213,0.8,0.5033573517126149
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",MinMaxScaler,OverSampler,KMeans,SelectFpr,PolynomialFeatures,0.952,0.664804469273743,0.7828947368421052,0.2,0.7142857142857143,0.3125,0.576,0.6895450917797287,0.5476973684210527,0.8730399999999999,0.67,0.7335032894736842,0.67,0.5115231645503574
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50,)}",MinMaxScaler,OverSampler,passthrough,passthrough,passthrough,0.9573170731707316,0.8770949720670391,0.9154518950437316,0.3888888888888889,0.6666666666666666,0.4912280701754385,0.6731029810298103,0.7718808193668529,0.7033399826095852,0.8976321138211381,0.855,0.8709083934325609,0.855,0.6837487227776331
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50,)}",MinMaxScaler,OverSampler,passthrough,passthrough,PolynomialFeatures,0.9529411764705882,0.905027932960894,0.9283667621776504,0.4333333333333333,0.6190476190476191,0.5098039215686274,0.6931372549019608,0.7620377760042565,0.7190853418731389,0.8983823529411764,0.875,0.8844176639137031,0.875,0.6665486795272649
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50,)}",MinMaxScaler,OverSampler,passthrough,SelectKBest,passthrough,0.9748427672955976,0.8659217877094972,0.9171597633136096,0.4146341463414634,0.8095238095238095,0.5483870967741935,0.6947384568185304,0.8377227986166533,0.7327734300439015,0.9160208620954134,0.86,0.8784386333269708,0.86,0.7194091302375752
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100,)}",MinMaxScaler,OverSampler,passthrough,SelectKBest,PolynomialFeatures,0.967948717948718,0.8435754189944135,0.9014925373134328,0.3636363636363636,0.7619047619047619,0.4923076923076923,0.6657925407925408,0.8027400904495876,0.6969001148105626,0.9044959207459208,0.835,0.85852812858783,0.835,0.7405823092570081
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100,)}",MinMaxScaler,OverSampler,passthrough,SelectFpr,passthrough,0.9751552795031057,0.8770949720670391,0.923529411764706,0.4358974358974359,0.8095238095238095,0.5666666666666667,0.7055263577002707,0.8433093907954243,0.7450980392156863,0.9185332059245104,0.87,0.8860588235294118,0.87,0.7233565936551012
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50,)}",MinMaxScaler,OverSampler,passthrough,SelectFpr,PolynomialFeatures,0.9640718562874252,0.8994413407821229,0.930635838150289,0.4545454545454545,0.7142857142857143,0.5555555555555556,0.7093086554164398,0.8068635275339187,0.7430956968529223,0.9105715841045182,0.88,0.8912524084778419,0.88,0.6645381472747202
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",MinMaxScaler,UnderSampler,KMeans,passthrough,passthrough,0.9415584415584416,0.8100558659217877,0.8708708708708709,0.2608695652173913,0.5714285714285714,0.3582089552238805,0.6012140033879164,0.6907422186751795,0.6145399130473757,0.8700861095426313,0.785,0.817041369727937,0.785,0.3999171450758521
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",MinMaxScaler,UnderSampler,KMeans,passthrough,PolynomialFeatures,0.9466666666666668,0.7932960893854749,0.8632218844984803,0.26,0.6190476190476191,0.3661971830985915,0.6033333333333333,0.7061718542165469,0.6147095337985359,0.8745666666666666,0.775,0.811034290851492,0.775,0.4679534182809529
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",MinMaxScaler,UnderSampler,KMeans,SelectKBest,passthrough,0.927007299270073,0.7094972067039106,0.8037974683544303,0.1746031746031746,0.5238095238095238,0.2619047619047619,0.5508052369366238,0.6166533652567172,0.5328511151295962,0.8480048661800486,0.69,0.7468987341772152,0.69,0.4754630539620398
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",MinMaxScaler,UnderSampler,KMeans,SelectKBest,PolynomialFeatures,0.9743589743589745,0.8491620111731844,0.907462686567164,0.3863636363636363,0.8095238095238095,0.523076923076923,0.6803613053613053,0.8293429103484969,0.7152698048220436,0.912619463869464,0.845,0.8671021814006887,0.845,0.7113693578697302
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",MinMaxScaler,UnderSampler,KMeans,SelectFpr,passthrough,0.9430379746835444,0.8324022346368715,0.884272997032641,0.2857142857142857,0.5714285714285714,0.3809523809523809,0.614376130198915,0.7019154030327215,0.632612688992511,0.8740189873417722,0.805,0.8314243323442136,0.805,0.5544221282593377
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",MinMaxScaler,UnderSampler,KMeans,SelectFpr,PolynomialFeatures,0.9407894736842104,0.7988826815642458,0.86404833836858,0.25,0.5714285714285714,0.3478260869565217,0.5953947368421053,0.6851556264964086,0.6059372126625509,0.8682565789473684,0.775,0.809845001970314,0.775,0.4762030090122812
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",MinMaxScaler,UnderSampler,passthrough,passthrough,passthrough,0.9805194805194806,0.8435754189944135,0.9069069069069068,0.391304347826087,0.8571428571428571,0.5373134328358209,0.6859119141727837,0.8503591380686353,0.7221101698713639,0.9186518915866742,0.845,0.8680995921294428,0.845,0.6373139056065885
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50,)}",MinMaxScaler,UnderSampler,passthrough,passthrough,PolynomialFeatures,0.9655172413793104,0.7821229050279329,0.8641975308641976,0.2909090909090909,0.7619047619047619,0.4210526315789473,0.6282131661442006,0.7720138334663473,0.6426250812215725,0.8946833855799373,0.78,0.8176673164392463,0.78,0.6645118287648094
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",MinMaxScaler,UnderSampler,passthrough,SelectKBest,passthrough,0.9620253164556962,0.8491620111731844,0.9020771513353116,0.3571428571428571,0.7142857142857143,0.4761904761904762,0.6595840867992767,0.7817238627294494,0.6891338137628938,0.8985126582278481,0.835,0.8573590504451037,0.835,0.672684086925573
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",MinMaxScaler,UnderSampler,passthrough,SelectKBest,PolynomialFeatures,0.9685534591194968,0.8603351955307262,0.9112426035502958,0.3902439024390244,0.7619047619047619,0.5161290322580646,0.6793986807792607,0.8111199787177441,0.7136858179041803,0.9078309556680472,0.85,0.8697556785646116,0.85,0.7212265639920635
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",MinMaxScaler,UnderSampler,passthrough,SelectFpr,passthrough,0.9741935483870968,0.8435754189944135,0.9041916167664672,0.3777777777777777,0.8095238095238095,0.5151515151515151,0.6759856630824372,0.8265496142591116,0.7096715659589912,0.9115698924731184,0.84,0.8633424060968972,0.84,0.6941885867004948
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100,)}",MinMaxScaler,UnderSampler,passthrough,SelectFpr,PolynomialFeatures,0.9793103448275862,0.7932960893854749,0.8765432098765431,0.3272727272727272,0.8571428571428571,0.4736842105263157,0.6532915360501568,0.825219473264166,0.6751137102014294,0.910846394984326,0.8,0.8342430149447693,0.8,0.673438210170586
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",MinMaxScaler,passtrough,KMeans,passthrough,passthrough,0.895,1.0,0.9445910290237468,0.0,0.0,0.0,0.4475,0.5,0.4722955145118733,0.8010250000000001,0.895,0.8454089709762533,0.895,0.0185185185185185
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",MinMaxScaler,passtrough,KMeans,passthrough,PolynomialFeatures,0.895,1.0,0.9445910290237468,0.0,0.0,0.0,0.4475,0.5,0.4722955145118733,0.8010250000000001,0.895,0.8454089709762533,0.895,0.0188679245283018
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50,)}",MinMaxScaler,passtrough,KMeans,SelectKBest,passthrough,0.895,1.0,0.9445910290237468,0.0,0.0,0.0,0.4475,0.5,0.4722955145118733,0.8010250000000001,0.895,0.8454089709762533,0.895,0.0338983050847457
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (100, 100)}",MinMaxScaler,passtrough,KMeans,SelectKBest,PolynomialFeatures,0.93717277486911,1.0,0.9675675675675676,1.0,0.4285714285714285,0.6,0.968586387434555,0.7142857142857143,0.7837837837837838,0.9437696335078536,0.94,0.928972972972973,0.94,0.5204177025103538
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50,)}",MinMaxScaler,passtrough,KMeans,SelectFpr,passthrough,0.895,1.0,0.9445910290237468,0.0,0.0,0.0,0.4475,0.5,0.4722955145118733,0.8010250000000001,0.895,0.8454089709762533,0.895,0.0338983050847457
MLPClassifier,"{'hidden_layer_sizes': [(50,), (100,), (50, 50), (100, 100)]}","{'hidden_layer_sizes': (50, 50)}",MinMaxScaler,passtrough,KMeans,SelectFpr,PolynomialFeatures,0.8944723618090452,0.994413407821229,0.9417989417989416,0.0,0.0,0.0,0.4472361809045226,0.4972067039106145,0.4708994708994709,0.8005527638190955,0.89,0.8429100529100529,0.89,0.0545936023592428
